,,,,,,,,,,,,,,,,,
,,"Programa Anual de Adquisiciones, Arrendamientos y Servicios (PAAAS) 2026",,,,,,,,,,,,,,,
,,"Aeropuerto Internacional ""Felipe Ángeles"", S.A. de C.V.",,,,,,,,,,,,,,,
,,1875315554,,,,,,,,,,,,,,,
,, E n   m i l e s   d e   p e s o s ,,,,,,,,,,,,,,,
CUCOP, Concepto,  Valor total estimado de compra ,Valor Estimado de compras Mipymes,Cantidad,Unidad de Medida,Entidad Federativa,T1,T2, T3, T4,Fecha estimada para realizar el procedimiento,Plurianualidad,Ejercicios fiscales,Monto a ejercer en el presente año,Comentario 1,Comentario 2,Comentario 3
27200021,Arnés de Seguridad con Anillo," $23,926.00 ",0,14,368,17,,,,,,,,,,,
27200027,Mascarilla Anticontaminación," $1,936.00 ",0,2,368,17,,,,,,,,,,,
27200027,Repuesto de Filtro de Mascarilla, $528.00 ,0,2,368,17,,,,,,,,,,,
27200020,"Traje Tychem, Overol de Alta Calidad"," $5,544.00 ",0,14,368,17,,,,,,,,,,,
27200027,Careta Facial," $1,848.00 ",0,14,368,17,,,,,,,,,,,
27200012,Guantes de Latex Industriales en Cubeta," $6,512.00 ",0,4,368,17,,,,,,,,,,,
27200006,Careta electronica," $1,282.00 ",0,2,368,17,,,,,,,,,,,
,Contrato marco para el suministro y entrega en sitio de artículos de oficina; productos para servicio de cafetería; así como consumibles y accesorios informáticos.,,,,,17,340381.5,340381.5,340381.5,340381.5,Ene. 2026,0,0,0,0,0,0
21100230,Agarra papel sujeta documentos tamaño chico 3/4 pulgada (19mm) con 12 Pzas.," $1,809.00 ",0,300,368,,,,,,,,,,,,
21100230,Agarra papel sujeta documentos tamaño grande 2 pulgadas (50mm) con 12 Pzas.," $9,272.00 ",0,250,368,,,,,,,,,,,,
21100230,Agarra papel sujeta documentos tamaño mediano 1 1/4 pulgadas (32 mm) con 12 Pzas.," $3,605.00 ",0,250,368,,,,,,,,,,,,
21100097,Arillo de plástico para encuadernar de ½ (con 25 Pzas).," $21,102.00 ",0,150,368,,,,,,,,,,,,
21100097,"Arillo metálico de 1 1/4"" tamaño carta (caja con 20 Pzas). "," $24,068.00 ",0,100,368,,,,,,,,,,,,
21100097,"Arillo metálico de 3/4"" tamaño carta (caja con 20 Pzas)."," $13,295.00 ",0,50,368,,,,,,,,,,,,
21100097,"Arillo metalico de 7/8"" tamaño carta (caja con 35 Pzas)."," $1,326.00 ",0,50,368,,,,,,,,,,,,
21100097,"Arillo metalico de 9/16"" tamaño carta (caja con 55 Pzas)."," $26,779.00 ",0,100,368,,,,,,,,,,,,
21100097,"Arillo metálico para engargolar, doble medida 3/8"" con 20 Pzas."," $5,733.00 ",0,100,368,,,,,,,,,,,,
21100097,"Arillo metálico para engargolar, doble, medida 1/4"" de 20 Pzas."," $4,765.00 ",0,100,368,,,,,,,,,,,,
21100025,Blocks (notas autoadheribles) 3" X 3" con 400 hojas.," $7,582.00 ",0,300,368,,,,,,,,,,,,
21100026,Bolígrafos bolígrafo punto metálico punto mediano caja con 12 Pzas (negro o rojo o azul).," $3,898.00 ",0,200,368,,,,,,,,,,,,
21100030,Borrador goma blanca de migajón medida +/- de 4 cm de largo por 3 cm de ancho.," $1,023.00 ",0,400,368,,,,,,,,,,,,
21100031,Borrador para pizarrón blanco., $244.00 ,0,40,368,,,,,,,,,,,,
21100032,Broche para folder broche metálico de 8 cm. caja con 50 Pzas.," $4,560.00 ",0,200,368,,,,,,,,,,,,
21100034,"Cajas de cartón (corrugado, liso y plegadizo) tamaño carta de 0.31 m de ancho x 0.50 m largo x 0.25 m de alto+/- 2 cm con refuerzo lateral."," $22,849.00 ",0,800,368,,,,,,,,,,,,
21100034,"Cajas de cartón (corrugado, liso y plegadizo) tamaño oficio de 0.31 m de ancho x 0.50 m largo x 0.25 m de alto+/- 2 cm con refuerzo lateral."," $12,589.00 ",0,400,368,,,,,,,,,,,,
21100034,"Cajas de cartón (corrugado, liso y plegadizo) tamaño oficio de 0.35 m de ancho x 0.50 m largo x 0.25 m de alto+/- 2 cm con refuerzo lateral."," $9,442.00 ",0,300,368,,,,,,,,,,,,
21100041,"Carpeta para archivo, carpeta de 3 argollas 3"" tamaño carta color blanco vinil pasta dura."," $27,137.00 ",0,400,368,,,,,,,,,,,,
21100041,Carpetas para archivo carpeta de 3 argollas ½" tamaño carta color blanca vinil de pasta dura.," $7,576.00 ",0,200,368,,,,,,,,,,,,
21100041,"Carpetas para archivo carpeta de 3 argollas 1"" tamaño carta color blanca vinil con cubierta plástica transparente de pasta dura."," $11,291.00 ",0,300,368,,,,,,,,,,,,
21100041,"Carpetas para archivo carpeta de 3 argollas 2"" tamaño carta blanca vinil de pasta dura."," $30,694.00 ",0,600,368,,,,,,,,,,,,
21100041,"Carpetas para archivo carpeta de 3 argollas 4"" tamaño carta color blanca vinil de pasta dura."," $29,228.00 ",0,300,368,,,,,,,,,,,,
21100041,Carpetas para archivo carpeta registrable color verde jaspeado tamaño oficio con herrajes metálicos de 2 argollas.," $6,443.00 ",0,200,368,,,,,,,,,,,,
21100041,Carpetas para archivo carpeta registradora color verde jaspeado tamaño carta con herrajes metálicos de 2 argollas.," $12,175.00 ",0,400,368,,,,,,,,,,,,
21100286,Cartulina opalina tamaño carta 180 grs. con 100 hojas," $15,931.00 ",0,200,368,,,,,,,,,,,,
21100286,Cartulina opalina tamaño carta 225 grs. con 100 hojas," $21,924.00 ",0,200,368,,,,,,,,,,,,
21100286,Cartulina opalina tamaño carta de 125 gr. con 100 hojas.," $4,823.00 ",0,100,368,,,,,,,,,,,,
21100264,Cera cuenta fácil de 14 gr.," $1,109.00 ",0,150,368,,,,,,,,,,,,
21100060,"Charola papelera, charola porta papeles tamaño oficio de acrílico de 3 niveles."," $36,357.00 ",0,150,368,,,,,,,,,,,,
21100061,Chinche cuerpo de metal y cabeza de plástico con 100 Pzas., $439.00 ,0,20,368,,,,,,,,,,,,
21100063,"Cinta adhesiva (diurex) transparente, medida 12 mm x 33 m. ", $914.00 ,0,300,368,,,,,,,,,,,,
21100064,"Cinta adhesiva canela trasparente, medida 48 mm. x 50 m. "," $3,654.00 ",0,150,368,,,,,,,,,,,,
21100065,Cinta adhesiva masking (azul de 15 mts)," $6,254.00 ",0,150,368,,,,,,,,,,,,
21100063,Cinta adhesiva masking tape medida 24 mm X 50 m.," $3,501.00 ",0,200,368,,,,,,,,,,,,
21100063,Cinta adhesiva transparente de 48 mm x 150 m. ," $4,228.00 ",0,150,368,,,,,,,,,,,,
21100275,Cinta doble cara  19mm x 5 mm," $8,916.00 ",0,200,368,,,,,,,,,,,,
21100235,Cinta Velcro 4m X 19mm.," $39,788.00 ",0,150,368,,,,,,,,,,,,
21100069,Clip cromado del No. 1 cuadrado inoxidable con 100 Pzas.," $3,350.00 ",0,500,368,,,,,,,,,,,,
21100069,Clip cromado del No. 2 cuadrado inoxidable con 100 Pzas.," $2,451.00 ",0,400,368,,,,,,,,,,,,
21100070,"Clips tipo mariposa gigante No, 1 con 12 Pzas."," $2,899.00 ",0,200,368,,,,,,,,,,,,
21100070,"Clips tipo mariposa gigante No, 2  (caja con 50 Pzas)."," $10,962.00 ",0,200,368,,,,,,,,,,,,
21100072,Cojín sello en plástico de 9 x 16 cm +/- 1 cm. ," $2,339.00 ",0,80,368,,,,,,,,,,,,
21100076,Corrector líquido blanco base agua., $247.00 ,0,50,368,,,,,,,,,,,,
21100076,"Corrector líquido blanco, pluma.", $579.00 ,0,50,368,,,,,,,,,,,,
21100079,Cuadernos forma francesa rayado de 96 hasta 100 hojas medidas +/-16 x 21.5 cm +/-1 cm.," $3,727.00 ",0,200,368,,,,,,,,,,,,
21100079,"Cuadernos profesionales. (rayado, cuadro chico o cuadro grande) con 100 hojas."," $3,015.00 ",0,150,368,,,,,,,,,,,,
21100080,Cubierta para engargolar pasta plastificada para engargolar tamaño carta paquete con 50 Pzas. (color humo transparente).," $3,106.00 ",0,30,368,,,,,,,,,,,,
21100080,Cubierta para engargolar pasta plastificada para engargolar tamaño carta paquete con 50 Pzas. (color negro).," $3,106.00 ",0,30,368,,,,,,,,,,,,
21100082,"Cutter grande cuchilla ""L"" segmentada, mango de plástico c/botón de seguridad."," $1,809.00 ",0,150,368,,,,,,,,,,,,
21100083,Dedal hule fabricado en hule natural pigmentado en color rojo con astriado para manejo de hojas chico o mediano.," $1,705.00 ",0,1000,368,,,,,,,,,,,,
21100084,"Desengrapadora standard, cuerpo de acero y orilla de plástico."," $3,106.00 ",0,300,368,,,,,,,,,,,,
21100085,Despachador universal de cintas adhesivas para uso en cintas de centro grande y pequeño con cortador de acero inoxidable," $7,064.00 ",0,100,368,,,,,,,,,,,,
21100089,Engrapadora de uso pesado. ," $9,162.00 ",0,100,368,,,,,,,,,,,,
21100089,Engrapadora estándar de tira completa.," $6,751.00 ",0,150,368,,,,,,,,,,,,
21100104,"Folders con palanca carta, con 4 Pzas."," $8,079.00 ",0,100,368,,,,,,,,,,,,
21100104,Folders de costilla carta.," $1,976.00 ",0,200,368,,,,,,,,,,,,
21100104,"Folders oficio, con 100 Pzas."," $10,221.00 ",0,50,368,,,,,,,,,,,,
21100104,"Folders tamaño carta cartulina, con 10 Pzas. "," $3,423.00 ",0,200,368,,,,,,,,,,,,
21100105,Foliadores automático con 6 dígitos.," $10,776.00 ",0,50,368,,,,,,,,,,,,
21100129,Forro adherible rollo 45 cm x 20 m. ," $8,310.00 ",0,50,368,,,,,,,,,,,,
21100109,Grapas para uso pesado (caja con 1000 Pzas). ," $1,375.00 ",0,50,368,,,,,,,,,,,,
21100109,"Grapas standard caja con 5,000 Pzas. "," $2,417.00 ",0,200,368,,,,,,,,,,,,
21100240,Lápiz adhesivo semisólido para papel cartón y tela en tubo.," $1,798.00 ",0,400,368,,,,,,,,,,,,
